0,1,2
Deuteronomy 24:2,והלכה,66
Deuteronomy 24:2,והיתה,426
Deuteronomy 24:2,לאיש,341
Deuteronomy 24:2,אחר,209
Deuteronomy 24:3,ושנאה,362
Deuteronomy 24:3,האיש,316
Deuteronomy 24:3,האחרון,270
Deuteronomy 24:3,וכתב,428
Deuteronomy 24:3,לה,35
Deuteronomy 24:3,ספר,340
Deuteronomy 24:3,כריתת,1030
Deuteronomy 24:3,ונתן,506
Deuteronomy 24:3,בידה,21
Deuteronomy 24:3,ושלחה,349
Deuteronomy 24:3,מביתו,458
Deuteronomy 24:3,או,7
Deuteronomy 24:3,כי,30
Deuteronomy 24:3,ימות,456
Deuteronomy 24:3,האיש,316
Deuteronomy 24:3,האחרון,270
Deuteronomy 24:3,אשר,501
Deuteronomy 24:3,לקחה,143
Deuteronomy 24:3,לו,36
Deuteronomy 24:3,לאשה,336
Deuteronomy 24:4,לא,31
Deuteronomy 24:4,יוכל,66
Deuteronomy 24:4,בעלה,107
Deuteronomy 24:4,הראשון,562
Deuteronomy 24:4,אשר,501
Deuteronomy 24:4,שלחה,343
Deuteronomy 24:4,לשוב,338
Deuteronomy 24:4,לקחתה,543
Deuteronomy 24:4,להיות,451
Deuteronomy 24:4,לו,36
Deuteronomy 24:4,לאשה,336
Deuteronomy 24:4,אחרי,219
Deuteronomy 24:4,אשר,501
Deuteronomy 24:4,הטמאה,60
Deuteronomy 24:4,כי,30
Deuteronomy 24:4,תועבה,483
Deuteronomy 24:4,הוא,12
Deuteronomy 24:4,לפני,170
Deuteronomy 24:4,יהוה,26
Deuteronomy 24:4,ולא,37
Deuteronomy 24:4,תחטיא,428
Deuteronomy 24:4,את,401
Deuteronomy 24:4,הארץ,296
Deuteronomy 24:4,אשר,501
Deuteronomy 24:4,יהוה,26
Deuteronomy 24:4,אלהיך,66
Deuteronomy 24:4,נתן,500
Deuteronomy 24:4,לך,50
Deuteronomy 24:4,נחלה,93
Deuteronomy 24:5,כי,30
Deuteronomy 24:5,יקח,118
Deuteronomy 24:5,איש,311
Deuteronomy 24:5,אשה,306
Deuteronomy 24:5,חדשה,317
Deuteronomy 24:5,לא,31
Deuteronomy 24:5,יצא,101
Deuteronomy 24:5,בצבא,95
Deuteronomy 24:5,ולא,37
Deuteronomy 24:5,יעבר,282
Deuteronomy 24:5,עליו,116
Deuteronomy 24:5,לכל,80
Deuteronomy 24:5,דבר,206
Deuteronomy 24:5,נקי,160
Deuteronomy 24:5,יהיה,30
Deuteronomy 24:5,לביתו,448
Deuteronomy 24:5,שנה,355
Deuteronomy 24:5,אחת,409
Deuteronomy 24:5,ושמח,354
Deuteronomy 24:5,את,401
Deuteronomy 24:5,אשתו,707
Deuteronomy 24:5,אשר,501
Deuteronomy 24:5,לקח,138
Deuteronomy 24:6,לא,31
Deuteronomy 24:6,יחבל,50
Deuteronomy 24:6,רחים,258
Deuteronomy 24:6,ורכב,228
Deuteronomy 24:6,כי,30
Deuteronomy 24:6,נפש,430
Deuteronomy 24:6,הוא,12
Deuteronomy 24:6,חבל,40
Deuteronomy 24:7,כי,30
Deuteronomy 24:7,ימצא,141
Deuteronomy 24:7,איש,311
Deuteronomy 24:7,גנב,55
Deuteronomy 24:7,נפש,430
Deuteronomy 24:7,מאחיו,65
Deuteronomy 24:7,מבני,102
Deuteronomy 24:7,ישראל,541
Deuteronomy 24:7,והתעמר,721
Deuteronomy 24:7,בו,8
Deuteronomy 24:7,ומכרו,272
Deuteronomy 24:7,ומת,446
Deuteronomy 24:7,הגנב,60
Deuteronomy 24:7,ההוא,17
Deuteronomy 24:7,ובערת,678
Deuteronomy 24:7,הרע,275
Deuteronomy 24:7,מקרבך,362
Deuteronomy 24:8,השמר,545
Deuteronomy 24:8,בנגע,125
Deuteronomy 24:8,הצרעת,765
Deuteronomy 24:8,לשמר,570
Deuteronomy 24:8,מאד,45
Deuteronomy 24:8,ולעשות,812
Deuteronomy 24:8,ככל,70
Deuteronomy 24:8,אשר,501
Deuteronomy 24:8,יורו,222
Deuteronomy 24:8,אתכם,461
Deuteronomy 24:8,הכהנים,130
Deuteronomy 24:8,הלוים,91
Deuteronomy 24:8,כאשר,521
Deuteronomy 24:8,צויתם,546
Deuteronomy 24:8,תשמרו,946
Deuteronomy 24:8,לעשות,806
Deuteronomy 24:9,זכור,233
Deuteronomy 24:9,את,401
Deuteronomy 24:9,אשר,501
Deuteronomy 24:9,עשה,375
Deuteronomy 24:9,יהוה,26
Deuteronomy 24:9,אלהיך,66
Deuteronomy 24:9,למרים,320
Deuteronomy 24:9,בדרך,226
Deuteronomy 24:9,בצאתכם,553
Deuteronomy 24:9,ממצרים,420
Deuteronomy 24:10,כי,30
Deuteronomy 24:10,תשה,705
Deuteronomy 24:10,ברעך,292
Deuteronomy 24:10,משאת,741
Deuteronomy 24:10,מאומה,92
Deuteronomy 24:10,לא,31
Deuteronomy 24:10,תבא,403
Deuteronomy 24:10,אל,31
Deuteronomy 24:10,ביתו,418
Deuteronomy 24:10,לעבט,111
Deuteronomy 24:10,עבטו,87
Deuteronomy 24:11,בחוץ,106
Deuteronomy 24:11,תעמד,514
Deuteronomy 24:11,והאיש,322
Deuteronomy 24:11,אשר,501
Deuteronomy 24:11,אתה,406
Deuteronomy 24:11,נשה,355
Deuteronomy 24:11,בו,8
Deuteronomy 24:11,יוציא,117
Deuteronomy 24:11,אליך,61
Deuteronomy 24:11,את,401
Deuteronomy 24:11,העבוט,92
Deuteronomy 24:11,החוצה,114
Deuteronomy 24:12,ואם,47
Deuteronomy 24:12,איש,311
Deuteronomy 24:12,עני,130
Deuteronomy 24:12,הוא,12
Deuteronomy 24:12,לא,31
Deuteronomy 24:12,תשכב,722
Deuteronomy 24:12,בעבטו,89
Deuteronomy 24:13,השב,307
Deuteronomy 24:13,תשיב,712
Deuteronomy 24:13,לו,36
Deuteronomy 24:13,את,401
Deuteronomy 24:13,העבוט,92
Deuteronomy 24:13,כבא,23
Deuteronomy 24:13,השמש,645
Deuteronomy 24:13,ושכב,328
Deuteronomy 24:13,בשלמתו,778
Deuteronomy 24:13,וברכך,248
Deuteronomy 24:13,ולך,56
Deuteronomy 24:13,תהיה,420
Deuteronomy 24:13,צדקה,199
Deuteronomy 24:13,לפני,170
Deuteronomy 24:13,יהוה,26
Deuteronomy 24:13,אלהיך,66
Deuteronomy 24:14,לא,31
Deuteronomy 24:14,תעשק,870
Deuteronomy 24:14,שכיר,530
Deuteronomy 24:14,עני,130
Deuteronomy 24:14,ואביון,75
Deuteronomy 24:14,מאחיך,79
Deuteronomy 24:14,או,7
Deuteronomy 24:14,מגרך,263
Deuteronomy 24:14,אשר,501
Deuteronomy 24:14,בארצך,313
Deuteronomy 24:14,בשעריך,602
Deuteronomy 24:15,ביומו,64
Deuteronomy 24:15,תתן,850
Deuteronomy 24:15,שכרו,526
Deuteronomy 24:15,ולא,37
Deuteronomy 24:15,תבוא,409
Deuteronomy 24:15,עליו,116
Deuteronomy 24:15,השמש,645
Deuteronomy 24:15,כי,30
Deuteronomy 24:15,עני,130
Deuteronomy 24:15,הוא,12
Deuteronomy 24:15,ואליו,53
Deuteronomy 24:15,הוא,12
Deuteronomy 24:15,נשא,351
Deuteronomy 24:15,את,401
Deuteronomy 24:15,נפשו,436
Deuteronomy 24:15,ולא,37
Deuteronomy 24:15,יקרא,311
Deuteronomy 24:15,עליך,130
Deuteronomy 24:15,אל,31
Deuteronomy 24:15,יהוה,26
Deuteronomy 24:15,והיה,26
Deuteronomy 24:15,בך,22
Deuteronomy 24:15,חטא,18
Deuteronomy 24:16,לא,31
Deuteronomy 24:16,יומתו,462
Deuteronomy 24:16,אבות,409
Deuteronomy 24:16,על,100
Deuteronomy 24:16,בנים,102
Deuteronomy 24:16,ובנים,108
Deuteronomy 24:16,לא,31
Deuteronomy 24:16,יומתו,462
Deuteronomy 24:16,על,100
Deuteronomy 24:16,אבות,409
Deuteronomy 24:16,איש,311
Deuteronomy 24:16,בחטאו,26
Deuteronomy 24:16,יומתו,462
Deuteronomy 24:17,לא,31
Deuteronomy 24:17,תטה,414
Deuteronomy 24:17,משפט,429
Deuteronomy 24:17,גר,203
Deuteronomy 24:17,יתום,456
Deuteronomy 24:17,ולא,37
Deuteronomy 24:17,תחבל,440
Deuteronomy 24:17,בגד,9
Deuteronomy 24:17,אלמנה,126
Deuteronomy 24:18,וזכרת,633
Deuteronomy 24:18,כי,30
Deuteronomy 24:18,עבד,76
Deuteronomy 24:18,היית,425
Deuteronomy 24:18,במצרים,382
Deuteronomy 24:18,ויפדך,120
Deuteronomy 24:18,יהוה,26
Deuteronomy 24:18,אלהיך,66
Deuteronomy 24:18,משם,380
Deuteronomy 24:18,על,100
Deuteronomy 24:18,כן,70
Deuteronomy 24:18,אנכי,81
Deuteronomy 24:18,מצוך,156
Deuteronomy 24:18,לעשות,806
Deuteronomy 24:18,את,401
Deuteronomy 24:18,הדבר,211
Deuteronomy 24:18,הזה,17
Deuteronomy 24:19,כי,30
Deuteronomy 24:19,תקצר,790
Deuteronomy 24:19,קצירך,420
Deuteronomy 24:19,בשדך,326
Deuteronomy 24:19,ושכחת,734
Deuteronomy 24:19,עמר,310
Deuteronomy 24:19,בשדה,311
Deuteronomy 24:19,לא,31
Deuteronomy 24:19,תשוב,708
Deuteronomy 24:19,לקחתו,544
Deuteronomy 24:19,לגר,233
Deuteronomy 24:19,ליתום,486
Deuteronomy 24:19,ולאלמנה,162
Deuteronomy 24:19,יהיה,30
Deuteronomy 24:19,למען,190
Deuteronomy 24:19,יברכך,252
Deuteronomy 24:19,יהוה,26
Deuteronomy 24:19,אלהיך,66
Deuteronomy 24:19,בכל,52
Deuteronomy 24:19,מעשה,415
Deuteronomy 24:19,ידיך,44
Deuteronomy 24:20,כי,30
Deuteronomy 24:20,תחבט,419
Deuteronomy 24:20,זיתך,437
Deuteronomy 24:20,לא,31
Deuteronomy 24:20,תפאר,681
Deuteronomy 24:20,אחריך,239
Deuteronomy 24:20,לגר,233
Deuteronomy 24:20,ליתום,486
Deuteronomy 24:20,ולאלמנה,162
Deuteronomy 24:20,יהיה,30
Deuteronomy 24:21,כי,30
Deuteronomy 24:21,תבצר,692
Deuteronomy 24:21,כרמך,280
Deuteronomy 24:21,לא,31
Deuteronomy 24:21,תעולל,536
Deuteronomy 24:21,אחריך,239
Deuteronomy 24:21,לגר,233
Deuteronomy 24:21,ליתום,486
Deuteronomy 24:21,ולאלמנה,162
Deuteronomy 24:21,יהיה,30
Deuteronomy 24:22,וזכרת,633
Deuteronomy 24:22,כי,30
Deuteronomy 24:22,עבד,76
Deuteronomy 24:22,היית,425
Deuteronomy 24:22,בארץ,293
Deuteronomy 24:22,מצרים,380
Deuteronomy 24:22,על,100
Deuteronomy 24:22,כן,70
Deuteronomy 24:22,אנכי,81
Deuteronomy 24:22,מצוך,156
Deuteronomy 24:22,לעשות,806
Deuteronomy 24:22,את,401
Deuteronomy 24:22,הדבר,211
Deuteronomy 24:22,הזה,17
Deuteronomy 25:1,כי,30
Deuteronomy 25:1,יהיה,30
Deuteronomy 25:1,ריב,212
Deuteronomy 25:1,בין,62
Deuteronomy 25:1,אנשים,401
Deuteronomy 25:1,ונגשו,365
Deuteronomy 25:1,אל,31
Deuteronomy 25:1,המשפט,434
Deuteronomy 25:1,ושפטום,441
Deuteronomy 25:1,והצדיקו,221
Deuteronomy 25:1,את,401
Deuteronomy 25:1,הצדיק,209
Deuteronomy 25:1,והרשיעו,597
Deuteronomy 25:1,את,401
Deuteronomy 25:1,הרשע,575
Deuteronomy 25:2,והיה,26
Deuteronomy 25:2,אם,41
Deuteronomy 25:2,בן,52
Deuteronomy 25:2,הכות,431
Deuteronomy 25:2,הרשע,575
Deuteronomy 25:2,והפילו,137
Deuteronomy 25:2,השפט,394
Deuteronomy 25:2,והכהו,42
Deuteronomy 25:2,לפניו,176
Deuteronomy 25:2,כדי,34
Deuteronomy 25:2,רשעתו,976
Deuteronomy 25:2,במספר,382
Deuteronomy 25:3,ארבעים,323
Deuteronomy 25:3,יכנו,86
Deuteronomy 25:3,לא,31
Deuteronomy 25:3,יסיף,160
Deuteronomy 25:3,פן,130
Deuteronomy 25:3,יסיף,160
Deuteronomy 25:3,להכתו,461
Deuteronomy 25:3,על,100
Deuteronomy 25:3,אלה,36
Deuteronomy 25:3,מכה,65
Deuteronomy 25:3,רבה,207
Deuteronomy 25:3,ונקלה,191
Deuteronomy 25:3,אחיך,39
Deuteronomy 25:3,לעיניך,190
Deuteronomy 25:4,לא,31
Deuteronomy 25:4,תחסם,508
Deuteronomy 25:4,שור,506
Deuteronomy 25:4,בדישו,322
Deuteronomy 25:5,כי,30
Deuteronomy 25:5,ישבו,318
Deuteronomy 25:5,אחים,59
Deuteronomy 25:5,יחדו,28
Deuteronomy 25:5,ומת,446
Deuteronomy 25:5,אחד,13
Deuteronomy 25:5,מהם,85
Deuteronomy 25:5,ובן,58
Deuteronomy 25:5,אין,61
Deuteronomy 25:5,לו,36
Deuteronomy 25:5,לא,31
Deuteronomy 25:5,תהיה,420
Deuteronomy 25:5,אשת,701
Deuteronomy 25:5,המת,445
Deuteronomy 25:5,החוצה,114
Deuteronomy 25:5,לאיש,341
Deuteronomy 25:5,זר,207
Deuteronomy 25:5,יבמה,57
Deuteronomy 25:5,יבא,13
Deuteronomy 25:5,עליה,115
Deuteronomy 25:5,ולקחה,149
Deuteronomy 25:5,לו,36
Deuteronomy 25:5,לאשה,336
Deuteronomy 25:5,ויבמה,63
Deuteronomy 25:6,והיה,26
Deuteronomy 25:6,הבכור,233
Deuteronomy 25:6,אשר,501
Deuteronomy 25:6,תלד,434
Deuteronomy 25:6,יקום,156
Deuteronomy 25:6,על,100
Deuteronomy 25:6,שם,340
Deuteronomy 25:6,אחיו,25
Deuteronomy 25:6,המת,445
Deuteronomy 25:6,ולא,37
Deuteronomy 25:6,ימחה,63
Deuteronomy 25:6,שמו,346
Deuteronomy 25:6,מישראל,581
Deuteronomy 25:7,ואם,47
Deuteronomy 25:7,לא,31
Deuteronomy 25:7,יחפץ,188
Deuteronomy 25:7,האיש,316
Deuteronomy 25:7,לקחת,538
Deuteronomy 25:7,את,401
Deuteronomy 25:7,יבמתו,458
Deuteronomy 25:7,ועלתה,511
Deuteronomy 25:7,יבמתו,458
Deuteronomy 25:7,השערה,580
Deuteronomy 25:7,אל,31
Deuteronomy 25:7,הזקנים,212
Deuteronomy 25:7,ואמרה,252
Deuteronomy 25:7,מאין,101
Deuteronomy 25:7,יבמי,62
Deuteronomy 25:7,להקים,185
Deuteronomy 25:7,לאחיו,55
Deuteronomy 25:7,שם,340
Deuteronomy 25:7,בישראל,543
Deuteronomy 25:7,לא,31
Deuteronomy 25:7,אבה,8
Deuteronomy 25:7,יבמי,62
Deuteronomy 25:8,וקראו,313
Deuteronomy 25:8,לו,36
Deuteronomy 25:8,זקני,167
Deuteronomy 25:8,עירו,286
Deuteronomy 25:8,ודברו,218
Deuteronomy 25:8,אליו,47
Deuteronomy 25:8,ועמד,120
Deuteronomy 25:8,ואמר,247
Deuteronomy 25:8,לא,31
Deuteronomy 25:8,חפצתי,588
Deuteronomy 25:8,לקחתה,543
Deuteronomy 25:9,ונגשה,364
Deuteronomy 25:9,יבמתו,458
Deuteronomy 25:9,אליו,47
Deuteronomy 25:9,לעיני,170
Deuteronomy 25:9,הזקנים,212
Deuteronomy 25:9,וחלצה,139
Deuteronomy 25:9,נעלו,156
Deuteronomy 25:9,מעל,140
Deuteronomy 25:9,רגלו,239
Deuteronomy 25:9,וירקה,321
Deuteronomy 25:9,בפניו,148
Deuteronomy 25:9,וענתה,531
Deuteronomy 25:9,ואמרה,252
Deuteronomy 25:9,ככה,45
Deuteronomy 25:9,יעשה,385
Deuteronomy 25:9,לאיש,341
Deuteronomy 25:9,אשר,501
Deuteronomy 25:9,לא,31
Deuteronomy 25:9,יבנה,67
Deuteronomy 25:9,את,401
Deuteronomy 25:9,בית,412
Deuteronomy 25:9,אחיו,25
Deuteronomy 25:10,ונקרא,357
Deuteronomy 25:10,שמו,346
Deuteronomy 25:10,בישראל,543
Deuteronomy 25:10,בית,412
Deuteronomy 25:10,חלוץ,134
Deuteronomy 25:10,הנעל,155
Deuteronomy 25:11,כי,30
Deuteronomy 25:11,ינצו,156
Deuteronomy 25:11,אנשים,401
Deuteronomy 25:11,יחדו,28
Deuteronomy 25:11,איש,311
Deuteronomy 25:11,ואחיו,31
Deuteronomy 25:11,וקרבה,313
Deuteronomy 25:11,אשת,701
Deuteronomy 25:11,האחד,18
Deuteronomy 25:11,להציל,165
Deuteronomy 25:11,את,401
Deuteronomy 25:11,אישה,316
Deuteronomy 25:11,מיד,54
Deuteronomy 25:11,מכהו,71
Deuteronomy 25:11,ושלחה,349
Deuteronomy 25:11,ידה,19
Deuteronomy 25:11,והחזיקה,141
Deuteronomy 25:11,במבשיו,360
Deuteronomy 25:12,וקצתה,601
Deuteronomy 25:12,את,401
Deuteronomy 25:12,כפה,105
Deuteronomy 25:12,לא,31
Deuteronomy 25:12,תחוס,474
Deuteronomy 25:12,עינך,150
Deuteronomy 25:13,לא,31
Deuteronomy 25:13,יהיה,30
Deuteronomy 25:13,לך,50
Deuteronomy 25:13,בכיסך,112
Deuteronomy 25:13,אבן,53
Deuteronomy 25:13,ואבן,59
Deuteronomy 25:13,גדולה,48
Deuteronomy 25:13,וקטנה,170
Deuteronomy 25:14,לא,31
Deuteronomy 25:14,יהיה,30
Deuteronomy 25:14,לך,50
Deuteronomy 25:14,בביתך,434
Deuteronomy 25:14,איפה,96
Deuteronomy 25:14,ואיפה,102
Deuteronomy 25:14,גדולה,48
Deuteronomy 25:14,וקטנה,170
Deuteronomy 25:15,אבן,53
Deuteronomy 25:15,שלמה,375
Deuteronomy 25:15,וצדק,200
Deuteronomy 25:15,יהיה,30
Deuteronomy 25:15,לך,50
Deuteronomy 25:15,איפה,96
Deuteronomy 25:15,שלמה,375
Deuteronomy 25:15,וצדק,200
Deuteronomy 25:15,יהיה,30
Deuteronomy 25:15,לך,50
Deuteronomy 25:15,למען,190
Deuteronomy 25:15,יאריכו,247
Deuteronomy 25:15,ימיך,80
Deuteronomy 25:15,על,100
Deuteronomy 25:15,האדמה,55
Deuteronomy 25:15,אשר,501
Deuteronomy 25:15,יהוה,26
Deuteronomy 25:15,אלהיך,66
Deuteronomy 25:15,נתן,500
Deuteronomy 25:15,לך,50
Deuteronomy 25:16,כי,30
Deuteronomy 25:16,תועבת,878
Deuteronomy 25:16,יהוה,26
Deuteronomy 25:16,אלהיך,66
Deuteronomy 25:16,כל,50
Deuteronomy 25:16,עשה,375
Deuteronomy 25:16,אלה,36
Deuteronomy 25:16,כל,50
Deuteronomy 25:16,עשה,375
Deuteronomy 25:16,עול,106
Deuteronomy 25:17,זכור,233
Deuteronomy 25:17,את,401
Deuteronomy 25:17,אשר,501
Deuteronomy 25:17,עשה,375
Deuteronomy 25:17,לך,50
Deuteronomy 25:17,עמלק,240
Deuteronomy 25:17,בדרך,226
Deuteronomy 25:17,בצאתכם,553
Deuteronomy 25:17,ממצרים,420
Deuteronomy 25:18,אשר,501
Deuteronomy 25:18,קרך,320
Deuteronomy 25:18,בדרך,226
Deuteronomy 25:18,ויזנב,75
Deuteronomy 25:18,בך,22
Deuteronomy 25:18,כל,50
Deuteronomy 25:18,הנחשלים,443
Deuteronomy 25:18,אחריך,239
Deuteronomy 25:18,ואתה,412
Deuteronomy 25:18,עיף,160
Deuteronomy 25:18,ויגע,89
Deuteronomy 25:18,ולא,37
Deuteronomy 25:18,ירא,211
Deuteronomy 25:18,אלהים,86
Deuteronomy 25:19,והיה,26
Deuteronomy 25:19,בהניח,75
Deuteronomy 25:19,יהוה,26
Deuteronomy 25:19,אלהיך,66
Deuteronomy 25:19,לך,50
Deuteronomy 25:19,מכל,90
Deuteronomy 25:19,איביך,43
Deuteronomy 25:19,מסביב,114
Deuteronomy 25:19,בארץ,293
Deuteronomy 25:19,אשר,501
Deuteronomy 25:19,יהוה,26
Deuteronomy 25:19,אלהיך,66
Deuteronomy 25:19,נתן,500
Deuteronomy 25:19,לך,50
Deuteronomy 25:19,נחלה,93
Deuteronomy 25:19,לרשתה,935
Deuteronomy 25:19,תמחה,453
Deuteronomy 25:19,את,401
Deuteronomy 25:19,זכר,227
Deuteronomy 25:19,עמלק,240
Deuteronomy 25:19,מתחת,848
Deuteronomy 25:19,השמים,395
Deuteronomy 25:19,לא,31
Deuteronomy 25:19,תשכח,728
Deuteronomy 26:1,והיה,26
Deuteronomy 26:1,כי,30
Deuteronomy 26:1,תבוא,409
Deuteronomy 26:1,אל,31
Deuteronomy 26:1,הארץ,296
Deuteronomy 26:1,אשר,501
Deuteronomy 26:1,יהוה,26
Deuteronomy 26:1,אלהיך,66
Deuteronomy 26:1,נתן,500
Deuteronomy 26:1,לך,50
Deuteronomy 26:1,נחלה,93
Deuteronomy 26:1,וירשתה,921
Deuteronomy 26:1,וישבת,718
Deuteronomy 26:1,בה,7
Deuteronomy 26:2,ולקחת,544
Deuteronomy 26:2,מראשית,951
Deuteronomy 26:2,כל,50
Deuteronomy 26:2,פרי,290
Deuteronomy 26:2,האדמה,55
Deuteronomy 26:2,אשר,501
Deuteronomy 26:2,תביא,413
Deuteronomy 26:2,מארצך,351
Deuteronomy 26:2,אשר,501
Deuteronomy 26:2,יהוה,26
Deuteronomy 26:2,אלהיך,66
Deuteronomy 26:2,נתן,500
Deuteronomy 26:2,לך,50
Deuteronomy 26:2,ושמת,746
Deuteronomy 26:2,בטנא,62
Deuteronomy 26:2,והלכת,461
Deuteronomy 26:2,אל,31
Deuteronomy 26:2,המקום,191
Deuteronomy 26:2,אשר,501
Deuteronomy 26:2,יבחר,220
Deuteronomy 26:2,יהוה,26
Deuteronomy 26:2,אלהיך,66
Deuteronomy 26:2,לשכן,400
Deuteronomy 26:2,שמו,346
Deuteronomy 26:2,שם,340
Deuteronomy 26:3,ובאת,409
Deuteronomy 26:3,אל,31
Deuteronomy 26:3,הכהן,80
Deuteronomy 26:3,אשר,501
Deuteronomy 26:3,יהיה,30
Deuteronomy 26:3,בימים,102
Deuteronomy 26:3,ההם,50
Deuteronomy 26:3,ואמרת,647
Deuteronomy 26:3,אליו,47
Deuteronomy 26:3,הגדתי,422
Deuteronomy 26:3,היום,61
Deuteronomy 26:3,ליהוה,56
Deuteronomy 26:3,אלהיך,66
Deuteronomy 26:3,כי,30
Deuteronomy 26:3,באתי,413
Deuteronomy 26:3,אל,31
Deuteronomy 26:3,הארץ,296
Deuteronomy 26:3,אשר,501
Deuteronomy 26:3,נשבע,422
Deuteronomy 26:3,יהוה,26
Deuteronomy 26:3,לאבתינו,499
Deuteronomy 26:3,לתת,830
Deuteronomy 26:3,לנו,86
Deuteronomy 26:4,ולקח,144
Deuteronomy 26:4,הכהן,80
Deuteronomy 26:4,הטנא,65
Deuteronomy 26:4,מידך,74
Deuteronomy 26:4,והניחו,85
Deuteronomy 26:4,לפני,170
Deuteronomy 26:4,מזבח,57
Deuteronomy 26:4,יהוה,26
Deuteronomy 26:4,אלהיך,66
Deuteronomy 26:5,וענית,536
Deuteronomy 26:5,ואמרת,647
Deuteronomy 26:5,לפני,170
Deuteronomy 26:5,יהוה,26
Deuteronomy 26:5,אלהיך,66
Deuteronomy 26:5,ארמי,251
Deuteronomy 26:5,אבד,7
Deuteronomy 26:5,אבי,13
Deuteronomy 26:5,וירד,220
Deuteronomy 26:5,מצרימה,385
Deuteronomy 26:5,ויגר,219
Deuteronomy 26:5,שם,340
Deuteronomy 26:5,במתי,452
Deuteronomy 26:5,מעט,119
Deuteronomy 26:5,ויהי,31
Deuteronomy 26:5,שם,340
Deuteronomy 26:5,לגוי,49
Deuteronomy 26:5,גדול,43
Deuteronomy 26:5,עצום,206
Deuteronomy 26:5,ורב,208
Deuteronomy 26:6,וירעו,292
Deuteronomy 26:6,אתנו,457
Deuteronomy 26:6,המצרים,385
Deuteronomy 26:6,ויענונו,198
Deuteronomy 26:6,ויתנו,472
Deuteronomy 26:6,עלינו,166
Deuteronomy 26:6,עבדה,81
Deuteronomy 26:6,קשה,405
Deuteronomy 26:7,ונצעק,316
Deuteronomy 26:7,אל,31
Deuteronomy 26:7,יהוה,26
Deuteronomy 26:7,אלהי,46
Deuteronomy 26:7,אבתינו,469
Deuteronomy 26:7,וישמע,426
Deuteronomy 26:7,יהוה,26
Deuteronomy 26:7,את,401
Deuteronomy 26:7,קלנו,186
Deuteronomy 26:7,וירא,217
Deuteronomy 26:7,את,401
Deuteronomy 26:7,ענינו,186
Deuteronomy 26:7,ואת,407
Deuteronomy 26:7,עמלנו,196
Deuteronomy 26:7,ואת,407
Deuteronomy 26:7,לחצנו,184
Deuteronomy 26:8,ויוצאנו,169
Deuteronomy 26:8,יהוה,26
Deuteronomy 26:8,ממצרים,420
Deuteronomy 26:8,ביד,16
Deuteronomy 26:8,חזקה,120
Deuteronomy 26:8,ובזרע,285
Deuteronomy 26:8,נטויה,80
Deuteronomy 26:8,ובמרא,249
Deuteronomy 26:8,גדל,37
Deuteronomy 26:8,ובאתות,815
Deuteronomy 26:8,ובמפתים,578
Deuteronomy 26:9,ויבאנו,75
Deuteronomy 26:9,אל,31
Deuteronomy 26:9,המקום,191
Deuteronomy 26:9,הזה,17
Deuteronomy 26:9,ויתן,466
Deuteronomy 26:9,לנו,86
Deuteronomy 26:9,את,401
Deuteronomy 26:9,הארץ,296
Deuteronomy 26:9,הזאת,413
Deuteronomy 26:9,ארץ,291
Deuteronomy 26:9,זבת,409
Deuteronomy 26:9,חלב,40
Deuteronomy 26:9,ודבש,312
Deuteronomy 26:10,ועתה,481
Deuteronomy 26:10,הנה,60
Deuteronomy 26:10,הבאתי,418
Deuteronomy 26:10,את,401
Deuteronomy 26:10,ראשית,911
Deuteronomy 26:10,פרי,290
Deuteronomy 26:10,האדמה,55
Deuteronomy 26:10,אשר,501
Deuteronomy 26:10,נתתה,855
Deuteronomy 26:10,לי,40
Deuteronomy 26:10,יהוה,26
Deuteronomy 26:10,והנחתו,475
Deuteronomy 26:10,לפני,170
Deuteronomy 26:10,יהוה,26
Deuteronomy 26:10,אלהיך,66
Deuteronomy 26:10,והשתחוית,1135
Deuteronomy 26:10,לפני,170
Deuteronomy 26:10,יהוה,26
Deuteronomy 26:10,אלהיך,66
Deuteronomy 26:11,ושמחת,754
Deuteronomy 26:11,בכל,52
Deuteronomy 26:11,הטוב,22
Deuteronomy 26:11,אשר,501
Deuteronomy 26:11,נתן,500
Deuteronomy 26:11,לך,50
Deuteronomy 26:11,יהוה,26
Deuteronomy 26:11,אלהיך,66
Deuteronomy 26:11,ולביתך,468
Deuteronomy 26:11,אתה,406
Deuteronomy 26:11,והלוי,57
Deuteronomy 26:11,והגר,214
Deuteronomy 26:11,אשר,501
Deuteronomy 26:11,בקרבך,324
Deuteronomy 26:12,כי,30
Deuteronomy 26:12,תכלה,455
Deuteronomy 26:12,לעשר,600
Deuteronomy 26:12,את,401
Deuteronomy 26:12,כל,50
Deuteronomy 26:12,מעשר,610
Deuteronomy 26:12,תבואתך,829
Deuteronomy 26:12,בשנה,357
Deuteronomy 26:12,השלישת,1045
Deuteronomy 26:12,שנת,750
Deuteronomy 26:12,המעשר,615
Deuteronomy 26:12,ונתתה,861
Deuteronomy 26:12,ללוי,76
Deuteronomy 26:12,לגר,233
Deuteronomy 26:12,ליתום,486
Deuteronomy 26:12,ולאלמנה,162
Deuteronomy 26:12,ואכלו,63
Deuteronomy 26:12,בשעריך,602
Deuteronomy 26:12,ושבעו,384
Deuteronomy 26:13,ואמרת,647
Deuteronomy 26:13,לפני,170
Deuteronomy 26:13,יהוה,26
Deuteronomy 26:13,אלהיך,66
